adsorbent,adsorbates,temperature(k),pressure,pressureUnits,total_adsorption,adsorptionUnits,DOI
Zeolite RHO,Carbon Dioxide,298,0.95641,bar,0.95641,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,1.0,bar,1.0,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.0989133,bar,0.0989133,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.153583,bar,0.153583,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.203026,bar,0.203026,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.24727,bar,0.24727,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.299318,bar,0.299318,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.340966,bar,0.340966,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.372198,bar,0.372198,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.398213,bar,0.398213,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.437258,bar,0.437258,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.504939,bar,0.504939,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.543975,bar,0.543975,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.570016,bar,0.570016,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.598626,bar,0.598626,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.700135,bar,0.700135,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.801644,bar,0.801644,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.89534,bar,0.89534,mmol/g,10.1021/Jp3099768
Zeolite RHO,Carbon Dioxide,298,0.996857,bar,0.996857,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.0435897,bar,0.0435897,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.0769231,bar,0.0769231,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.0974359,bar,0.0974359,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.125641,bar,0.125641,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.151282,bar,0.151282,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.164103,bar,0.164103,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.215385,bar,0.215385,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.235897,bar,0.235897,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.258974,bar,0.258974,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.279487,bar,0.279487,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.315385,bar,0.315385,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.338462,bar,0.338462,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.361538,bar,0.361538,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.384615,bar,0.384615,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.405128,bar,0.405128,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.428205,bar,0.428205,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.451282,bar,0.451282,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.474359,bar,0.474359,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.494872,bar,0.494872,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.517949,bar,0.517949,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.541026,bar,0.541026,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.566667,bar,0.566667,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.587179,bar,0.587179,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.610256,bar,0.610256,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.633333,bar,0.633333,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.658974,bar,0.658974,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.682051,bar,0.682051,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.707692,bar,0.707692,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.730769,bar,0.730769,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.753846,bar,0.753846,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.779487,bar,0.779487,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.802564,bar,0.802564,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.828205,bar,0.828205,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.851282,bar,0.851282,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.876923,bar,0.876923,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.9,bar,0.9,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.923077,bar,0.923077,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.948718,bar,0.948718,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.971795,bar,0.971795,mmol/g,10.1021/Jp3099768
Zeolite MER,Carbon Dioxide,298,0.997436,bar,0.997436,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,0.0205128,bar,0.0205128,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,0.0538462,bar,0.0538462,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,0.102564,bar,0.102564,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,0.148718,bar,0.148718,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,0.2,bar,0.2,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,0.302564,bar,0.302564,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,0.4,bar,0.4,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,0.5,bar,0.5,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,0.597436,bar,0.597436,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,0.697436,bar,0.697436,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,0.8,bar,0.8,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,0.9,bar,0.9,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,0.953846,bar,0.953846,mmol/g,10.1021/Jp3099768
Zeolite GME,Carbon Dioxide,298,1.00256,bar,1.00256,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,298,0.0102564,bar,0.0102564,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,298,0.0487179,bar,0.0487179,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,298,0.1,bar,0.1,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,298,0.151282,bar,0.151282,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,298,0.202564,bar,0.202564,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,298,0.3,bar,0.3,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,298,0.4,bar,0.4,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,298,0.5,bar,0.5,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,298,0.605128,bar,0.605128,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,298,0.697436,bar,0.697436,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,298,0.797436,bar,0.797436,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,298,0.9,bar,0.9,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,298,1.0,bar,1.0,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,0.0981512,bar,0.0981512,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,0.212681,bar,0.212681,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,0.278015,bar,0.278015,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,0.392605,bar,0.392605,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,0.490696,bar,0.490696,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,0.589087,bar,0.589087,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,0.801948,bar,0.801948,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,0.99861,bar,0.99861,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,1.27735,bar,1.27735,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,1.49057,bar,1.49057,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,1.68729,bar,1.68729,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,1.98246,bar,1.98246,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,2.2615,bar,2.2615,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,2.47484,bar,2.47484,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,2.78669,bar,2.78669,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,2.98359,bar,2.98359,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,3.44339,bar,3.44339,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,3.78818,bar,3.78818,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,3.96882,bar,3.96882,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,4.39586,bar,4.39586,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,4.79015,bar,4.79015,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,5.03661,bar,5.03661,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,5.3487,bar,5.3487,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,5.64441,bar,5.64441,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,338,5.98938,bar,5.98938,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,0.131208,bar,0.131208,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,0.229539,bar,0.229539,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,0.393685,bar,0.393685,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,0.492136,bar,0.492136,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,0.607085,bar,0.607085,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,0.803928,bar,0.803928,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,0.984331,bar,0.984331,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,1.42751,bar,1.42751,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,1.80494,bar,1.80494,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,2.0184,bar,2.0184,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,2.41238,bar,2.41238,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,2.80643,bar,2.80643,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,3.00345,bar,3.00345,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,3.23341,bar,3.23341,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,3.39755,bar,3.39755,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,3.8081,bar,3.8081,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,4.02168,bar,4.02168,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,4.38303,bar,4.38303,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,4.62942,bar,4.62942,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,5.00727,bar,5.00727,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,5.36862,bar,5.36862,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,5.64789,bar,5.64789,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,373,6.0093,bar,6.0093,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,0.0493151,bar,0.0493151,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,0.0986301,bar,0.0986301,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,0.213699,bar,0.213699,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,0.279452,bar,0.279452,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,0.410959,bar,0.410959,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,0.476712,bar,0.476712,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,0.608219,bar,0.608219,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,0.789041,bar,0.789041,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,1.00274,bar,1.00274,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,1.26575,bar,1.26575,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,1.64384,bar,1.64384,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,1.98904,bar,1.98904,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,2.36712,bar,2.36712,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,2.67945,bar,2.67945,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,3.00822,bar,3.00822,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,3.40274,bar,3.40274,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,3.8137,bar,3.8137,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,4.01096,bar,4.01096,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,4.42192,bar,4.42192,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,4.78356,bar,4.78356,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,5.0137,bar,5.0137,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,5.37534,bar,5.37534,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,5.76986,bar,5.76986,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,6.03288,bar,6.03288,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,273,6.18082,bar,6.18082,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,0.0986301,bar,0.0986301,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,0.213699,bar,0.213699,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,0.29589,bar,0.29589,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,0.394521,bar,0.394521,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,0.493151,bar,0.493151,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,0.624658,bar,0.624658,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,0.805479,bar,0.805479,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,1.00274,bar,1.00274,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,1.36438,bar,1.36438,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,1.67671,bar,1.67671,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,2.00548,bar,2.00548,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,2.35068,bar,2.35068,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,2.69589,bar,2.69589,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,3.00822,bar,3.00822,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,3.30411,bar,3.30411,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,3.64932,bar,3.64932,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,4.01096,bar,4.01096,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,4.27397,bar,4.27397,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,4.73425,bar,4.73425,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,5.0137,bar,5.0137,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,5.42466,bar,5.42466,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,5.62192,bar,5.62192,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,6.0,bar,6.0,mmol/g,10.1021/Jp3099768
Zeolite DDR,Carbon Dioxide,323,6.2137,bar,6.2137,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,0.226661,bar,0.226661,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,0.28361,bar,0.28361,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,0.415326,bar,0.415326,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,0.49088,bar,0.49088,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,0.603642,bar,0.603642,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,0.810301,bar,0.810301,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,1.01678,bar,1.01678,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,1.2603,bar,1.2603,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,1.48513,bar,1.48513,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,1.69109,bar,1.69109,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,1.99095,bar,1.99095,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,2.36513,bar,2.36513,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,2.68333,bar,2.68333,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,3.00144,bar,3.00144,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,3.41292,bar,3.41292,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,3.78694,bar,3.78694,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,4.0301,bar,4.0301,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,4.36673,bar,4.36673,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,4.75944,bar,4.75944,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,5.00252,bar,5.00252,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,5.35784,bar,5.35784,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,5.78784,bar,5.78784,mmol/g,10.1021/Jp3099768
Zeolite MFI,Carbon Dioxide,303,6.01223,bar,6.01223,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.047782,bar,0.047782,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.0983448,bar,0.0983448,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.115213,bar,0.115213,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.146117,bar,0.146117,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.202292,bar,0.202292,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.247222,bar,0.247222,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.303417,bar,0.303417,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.348368,bar,0.348368,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.401742,bar,0.401742,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.443871,bar,0.443871,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.502857,bar,0.502857,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.542165,bar,0.542165,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.567436,bar,0.567436,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.603932,bar,0.603932,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.643239,bar,0.643239,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.676934,bar,0.676934,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.699394,bar,0.699394,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.744314,bar,0.744314,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.772386,bar,0.772386,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.806081,bar,0.806081,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.842577,bar,0.842577,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.87345,bar,0.87345,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.904324,bar,0.904324,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.937998,bar,0.937998,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,0.974464,bar,0.974464,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,301,1.00534,bar,1.00534,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.0196384,bar,0.0196384,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.050522,bar,0.050522,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.0701808,bar,0.0701808,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.101054,bar,0.101054,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.126295,bar,0.126295,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.148775,bar,0.148775,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.168434,bar,0.168434,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.199318,bar,0.199318,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.235814,bar,0.235814,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.29755,bar,0.29755,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.345261,bar,0.345261,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.367721,bar,0.367721,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.401406,bar,0.401406,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.463153,bar,0.463153,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.50244,bar,0.50244,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.57258,bar,0.57258,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.603453,bar,0.603453,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.668001,bar,0.668001,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.701686,bar,0.701686,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.746575,bar,0.746575,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.80549,bar,0.80549,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.867217,bar,0.867217,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.903682,bar,0.903682,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,0.973832,bar,0.973832,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,313,1.00469,bar,1.00469,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,323,0.00842373,bar,0.00842373,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,323,0.0532926,bar,0.0532926,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,323,0.100993,bar,0.100993,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,323,0.154316,bar,0.154316,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,323,0.201996,bar,0.201996,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,323,0.235681,bar,0.235681,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,323,0.263723,bar,0.263723,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,323,0.303,bar,0.303,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,323,0.333873,bar,0.333873,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,323,0.364736,bar,0.364736,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,323,0.398411,bar,0.398411,mmol/g,10.1021/Jp3099768
Zeolite CHA,Carbon Dioxide,323,0.434856,bar,0.434856,mmol/g,10.1021/Jp3099768
